172.907   -42.859 2009 06 03 2.62  12.0 16 57 09.88
172.183   -43.233 2009 06 03 2.41   5.0 19 31 48.15
171.514   -43.608 2009 06 04 2.42   5.0 06 08 02.89
173.918   -42.265 2009 06 04 2.17  12.0 13 25 38.86
173.792   -42.267 2009 06 04 2.75  33.0 14 50 36.93
174.218   -42.123 2009 06 05 2.12  23.7 10 19 06.09
173.928   -42.143 2009 06 06 2.70  12.0 04 20 52.26
173.374   -42.606 2009 06 06 2.66   5.0 08 14 27.75
173.866   -42.111 2009 06 06 2.16   5.0 12 52 34.77
173.512   -42.366 2009 06 07 2.35   5.0 01 26 41.55
173.235   -42.617 2009 06 07 2.14   5.0 06 32 25.27
173.125   -42.806 2009 06 07 2.61  33.0 07 15 56.72
173.157   -43.554 2009 06 08 3.41   5.0 03 10 27.30
170.773   -43.411 2009 06 08 2.75   5.0 08 24 46.92
173.428   -42.692 2009 06 08 2.55  28.7 09 52 26.23
170.020   -44.253 2009 06 08 2.71  12.0 18 40 48.28
170.782   -44.952 2009 06 09 2.69   5.0 04 35 35.95
172.863   -42.592 2009 06 09 2.51   5.0 06 39 11.89
171.011   -43.337 2009 06 09 2.27   5.0 23 55 33.86
172.775   -42.362 2009 06 10 2.34  12.0 22 37 34.75
171.604   -43.672 2009 06 12 3.33   5.0 10 01 47.16
171.607   -43.734 2009 06 14 3.72   5.0 09 31 20.28
174.207   -42.339 2009 06 16 2.66  12.0 18 22 53.47
170.800   -43.373 2009 06 18 2.23   5.0 05 11 18.69
174.031   -42.171 2009 06 18 2.01  12.0 16 50 51.08
172.538   -42.574 2009 06 18 2.39   5.0 23 52 43.99
172.304   -42.340 2009 06 19 2.16   5.0 19 02 34.54
174.109   -42.118 2009 06 20 2.63  26.7 21 58 21.06
172.230   -42.054 2009 06 21 2.77   5.0 14 03 28.21
172.991   -42.701 2009 06 21 2.37   5.0 23 06 19.66
172.986   -42.911 2009 06 21 2.39  33.0 23 47 06.12
172.901   -42.785 2009 06 22 2.43  33.0 01 51 10.99
171.666   -43.402 2009 06 22 2.21   5.0 07 43 18.78
172.329   -43.130 2009 06 22 2.13  27.7 11 53 30.50
171.989   -42.157 2009 06 23 2.22   5.0 05 35 32.49
171.488   -43.112 2009 06 23 2.17   5.0 09 27 20.71
170.177   -44.881 2009 06 23 2.38  12.0 18 14 47.90
171.826   -42.887 2009 06 24 2.33   5.0 14 03 58.19
173.047   -42.429 2009 06 25 2.29  20.0 09 18 21.60
172.296   -43.218 2009 06 25 2.04  18.0 12 41 52.95
171.467   -43.477 2009 06 26 2.42   5.0 02 55 48.19
170.066   -44.063 2009 06 26 2.09   5.0 08 09 26.06
171.084   -43.077 2009 06 27 2.47   5.0 11 59 36.99
173.438   -42.693 2009 06 28 3.65  33.0 05 57 46.63
171.089   -43.054 2009 06 28 2.17   5.0 09 34 55.16
171.421   -43.063 2009 06 28 2.26   5.0 22 19 57.30
171.890   -44.284 2009 06 29 2.43  33.0 14 40 51.02
173.935   -42.013 2009 06 30 2.78  17.2 05 03 16.55
173.927   -42.026 2009 06 30 3.39  19.7 05 33 46.54
173.948   -42.004 2009 06 30 2.05  17.4 05 38 07.85
171.327   -43.137 2009 06 30 2.48   5.0 19 54 28.76
171.427   -43.514 2009 06 30 2.35   5.0 20 56 50.51
170.691   -43.417 2009 07 01 2.80   5.0 19 36 29.68
170.005   -44.255 2009 07 02 2.13  15.4 08 42 17.44
172.731   -42.447 2009 07 02 2.25   5.0 19 14 52.18
173.977   -42.105 2009 07 03 2.85  25.9 05 46 06.63
172.427   -43.405 2009 07 03 2.31  12.0 15 28 04.17
172.451   -43.394 2009 07 04 2.95  12.0 06 44 57.96
172.329   -43.225 2009 07 04 2.33  12.0 07 03 03.77
173.155   -42.978 2009 07 05 2.49  33.0 05 44 38.38
172.432   -43.405 2009 07 05 2.32  12.0 12 55 45.67
171.587   -42.251 2009 07 06 2.39   5.0 07 07 03.46
171.884   -42.944 2009 07 06 2.11   5.0 23 07 36.33
172.722   -43.022 2009 07 07 3.04  25.2 00 00 01.97
172.538   -43.416 2009 07 07 2.99   5.0 10 05 28.08
170.983   -44.052 2009 07 07 2.71  33.0 11 39 39.48
170.923   -43.171 2009 07 08 3.11   5.0 07 25 13.30
170.508   -44.084 2009 07 09 2.83   5.0 04 37 09.26
171.030   -43.232 2009 07 09 2.22   5.0 09 21 07.92
174.029   -42.305 2009 07 09 2.15  12.0 13 46 57.46
170.909   -43.239 2009 07 10 3.46   5.0 10 30 33.26
170.906   -43.244 2009 07 11 2.75   5.0 03 06 37.12
173.686   -42.021 2009 07 11 2.62   5.0 12 10 03.40
170.999   -43.208 2009 07 11 2.73   5.0 23 27 07.92
171.950   -43.446 2009 07 12 2.43   5.0 07 33 07.54
173.910   -42.027 2009 07 12 2.29  19.0 13 57 31.44
170.988   -42.206 2009 07 13 2.64  12.0 03 24 59.34
173.895   -42.240 2009 07 13 3.68  33.0 19 25 08.65
173.727   -42.125 2009 07 13 2.50  27.6 20 27 21.68
171.874   -43.001 2009 07 13 3.51   5.0 22 11 41.57
171.095   -43.354 2009 07 16 2.38   5.0 09 25 02.02
173.357   -43.511 2009 07 16 2.18  12.0 11 13 37.84
173.874   -42.064 2009 07 16 2.04  12.0 14 17 36.27
173.206   -42.456 2009 07 16 2.27   5.0 14 55 21.74
172.014   -42.776 2009 07 16 2.51   5.0 19 23 21.05
171.933   -42.763 2009 07 17 3.21   5.0 04 06 53.15
171.973   -42.767 2009 07 17 2.38  12.0 05 21 10.73
170.572   -43.416 2009 07 17 2.13   5.0 10 21 52.61
171.003   -43.101 2009 07 19 2.42   5.0 06 33 51.30
171.975   -42.768 2009 07 19 2.23  12.0 09 43 17.30
173.670   -42.577 2009 07 19 2.44   5.0 12 13 13.77
172.224   -42.380 2009 07 19 2.78   5.0 15 58 49.58
171.245   -43.056 2009 07 19 2.95   5.0 16 40 14.59
170.703   -43.645 2009 07 19 2.36  12.0 18 22 59.08
172.263   -42.151 2009 07 19 2.29   5.0 18 55 07.01
171.617   -43.584 2009 07 20 2.35  22.6 04 14 06.18
170.796   -43.798 2009 07 20 2.41  21.5 13 30 48.86
171.763   -43.571 2009 07 21 2.51   5.0 09 10 49.83
173.246   -43.039 2009 07 22 3.07  20.8 00 19 00.63
174.160   -42.349 2009 07 22 3.12  12.0 09 31 41.26
172.595   -42.668 2009 07 23 3.26  33.0 00 05 33.21
171.423   -43.517 2009 07 24 2.46   5.0 00 02 09.57
173.360   -42.519 2009 07 25 2.48  39.2 11 51 48.96
174.025   -42.054 2009 07 26 2.77  30.0 08 52 42.53
172.789   -42.304 2009 07 26 2.22  12.0 17 28 56.56
173.220   -42.513 2009 07 30 2.88  12.0 16 29 13.77
174.315   -42.353 2009 07 31 2.75  33.0 22 54 36.15
172.220   -43.060 2009 08 01 2.20  12.0 19 32 25.55
170.812   -43.663 2009 08 01 2.43  12.0 19 57 13.62
171.956   -42.755 2009 08 02 2.65  10.1 04 50 07.19
171.827   -42.915 2009 08 02 2.03   5.0 15 19 13.78
170.684   -44.993 2009 08 02 3.24  12.0 15 40 42.16
170.767   -43.305 2009 08 03 2.38   5.0 08 43 21.78
171.435   -42.984 2009 08 03 2.72   5.0 10 41 12.73
174.129   -42.145 2009 08 05 2.07  26.6 11 49 12.19
174.285   -42.075 2009 08 06 2.12  33.0 22 50 14.66
170.182   -44.457 2009 08 07 2.38   5.0 05 49 44.76
173.988   -42.352 2009 08 07 2.45  12.0 17 43 52.38
173.889   -42.002 2009 08 08 2.15  19.5 11 25 25.44
173.856   -42.619 2009 08 08 2.93  33.0 23 44 37.68
172.671   -43.378 2009 08 11 2.55  27.5 20 52 50.62
170.971   -43.120 2009 08 12 2.51   5.0 12 43 52.71
170.891   -43.243 2009 08 13 2.69   5.0 07 07 12.68
170.912   -43.198 2009 08 13 2.10   5.0 13 12 12.48
170.790   -43.256 2009 08 14 4.04   3.0 16 24 05.77
170.893   -43.244 2009 08 15 2.81   5.0 18 30 30.55
170.921   -43.207 2009 08 15 2.70   5.0 19 05 25.90
172.885   -42.800 2009 08 17 3.09  33.0 01 43 07.34
172.899   -42.892 2009 08 17 2.13  33.0 07 44 50.65
173.910   -42.722 2009 08 17 3.72  12.0 11 38 53.12
170.919   -43.260 2009 08 18 3.01  12.0 10 34 45.03
171.467   -42.130 2009 08 19 2.51   5.0 07 08 26.43
173.951   -42.262 2009 08 19 2.58  24.9 20 30 49.93
172.660   -42.992 2009 08 19 2.52  12.0 21 40 45.41
172.586   -43.460 2009 08 20 2.27  13.6 03 10 08.35
172.502   -42.173 2009 08 21 2.37  12.0 07 46 28.41
171.687   -42.720 2009 08 22 2.73   5.0 02 27 14.83
171.693   -42.713 2009 08 22 2.77   5.0 02 53 01.74
171.690   -42.712 2009 08 22 2.51   5.0 17 02 19.12
171.376   -43.071 2009 08 22 2.86   5.0 19 56 14.86
172.297   -43.227 2009 08 23 2.25  18.9 00 32 13.39
172.917   -42.449 2009 08 24 2.65  12.0 07 36 01.78
172.847   -42.472 2009 08 24 2.40   5.0 15 36 19.51
170.707   -44.397 2009 08 26 2.88   5.0 11 17 42.33
170.745   -43.417 2009 08 27 2.76   5.0 10 43 16.30
170.791   -43.399 2009 08 28 2.89   5.0 01 47 33.54
171.850   -42.892 2009 08 29 2.93   5.0 00 00 50.50
171.223   -43.295 2009 08 29 2.32   5.0 18 13 53.33
173.059   -42.332 2009 09 01 2.21   5.0 04 06 08.25
173.673   -42.562 2009 09 01 2.57  26.4 10 32 59.70
170.884   -43.262 2009 09 01 2.76   5.0 23 45 37.82
171.708   -42.720 2009 09 02 3.01  12.0 01 49 23.14
171.423   -42.186 2009 09 02 2.21   5.0 21 54 42.98
171.485   -43.026 2009 09 03 2.15   5.0 06 28 20.32
171.684   -42.717 2009 09 04 2.82   5.0 09 31 25.62
171.570   -42.055 2009 09 05 2.43   5.0 22 15 57.54
173.652   -42.093 2009 09 05 2.42  25.2 23 53 37.60
170.888   -43.194 2009 09 06 2.35   5.0 11 03 32.93
173.887   -42.243 2009 09 06 2.75  33.0 13 40 09.42
172.700   -42.247 2009 09 07 2.44   5.0 13 57 37.29
170.874   -43.260 2009 09 07 2.83   5.0 22 17 17.32
170.887   -43.264 2009 09 07 2.60   5.0 22 33 34.96
172.351   -43.214 2009 09 08 3.60   5.0 01 33 24.39
172.366   -43.210 2009 09 08 3.18   5.0 02 05 55.05
172.325   -43.220 2009 09 08 2.49  12.0 02 34 36.58
170.887   -43.258 2009 09 08 3.06   5.0 19 20 47.76
171.442   -42.142 2009 09 08 2.83   5.0 19 44 28.36
172.372   -43.210 2009 09 09 2.72   5.0 12 53 42.19
170.187   -43.664 2009 09 09 2.29   5.0 14 21 10.48
173.954   -42.263 2009 09 09 2.60  25.2 15 18 26.14
172.130   -42.516 2009 09 09 2.39   5.0 23 35 48.32
170.039   -44.385 2009 09 10 2.63   9.6 09 14 46.49
173.530   -43.066 2009 09 11 2.54  12.0 16 14 37.36
172.056   -43.181 2009 09 13 3.31  12.0 02 38 03.85
173.025   -42.806 2009 09 13 2.83  33.0 08 09 00.63
170.184   -43.671 2009 09 13 2.16   5.0 10 54 18.66
172.816   -43.053 2009 09 13 3.45  29.1 15 44 40.64
172.991   -42.080 2009 09 14 2.40  33.0 16 01 28.37
173.931   -42.020 2009 09 15 2.40  12.0 14 00 48.38
171.991   -43.194 2009 09 16 2.39  12.0 16 00 15.04
170.019   -44.245 2009 09 17 2.64  12.0 22 44 30.29
173.547   -43.084 2009 09 18 2.29  12.0 07 12 26.24
172.038   -43.181 2009 09 18 2.42  10.0 12 17 19.42
170.935   -43.212 2009 09 18 2.39   5.0 19 58 18.12
171.193   -43.603 2009 09 19 2.72   5.0 04 07 43.61
171.498   -42.973 2009 09 19 2.24   5.0 06 36 50.41
171.630   -42.308 2009 09 19 2.46   5.0 18 02 18.00
172.670   -43.040 2009 09 19 2.29   5.0 18 04 39.62
171.433   -43.623 2009 09 19 2.13   5.0 18 50 13.88
171.933   -42.761 2009 09 19 3.23   5.0 22 53 47.13
171.946   -42.763 2009 09 20 2.90   5.0 03 44 36.91
172.691   -42.530 2009 09 20 2.25   5.0 03 48 31.40
170.663   -43.096 2009 09 20 2.30   5.0 10 44 53.86
172.188   -42.432 2009 09 21 2.10   5.0 16 00 14.55
173.268   -43.237 2009 09 21 2.24  12.0 16 53 55.12
170.730   -43.712 2009 09 22 2.06  12.0 06 48 02.10
171.580   -43.468 2009 09 22 2.24   5.0 14 51 09.74
173.286   -43.249 2009 09 23 2.90  33.0 03 26 56.78
173.681   -43.065 2009 09 23 2.57  12.0 04 56 13.06
172.057   -43.177 2009 09 24 3.44   9.3 01 17 19.43
171.980   -42.740 2009 09 24 3.19  12.0 18 47 58.82
172.713   -42.395 2009 09 25 2.82   5.0 13 24 33.69
170.870   -43.265 2009 09 25 3.35  12.0 13 39 27.98
172.774   -43.002 2009 09 25 2.17  12.0 15 34 58.45
170.885   -43.266 2009 09 25 3.14   5.0 20 12 29.25
171.994   -42.152 2009 09 26 2.43   5.0 01 53 57.25
170.108   -44.574 2009 09 26 2.76   5.0 02 51 13.53
172.988   -42.442 2009 09 26 2.43  25.2 03 29 57.93
173.735   -42.261 2009 09 26 2.06   5.0 16 10 00.19
173.076   -42.907 2009 09 27 2.91  33.0 05 32 36.75
172.720   -42.375 2009 09 27 2.69  12.0 17 52 31.80
172.569   -43.024 2009 09 28 2.33  26.6 00 40 02.18
171.456   -43.106 2009 09 28 2.12   5.0 05 42 11.92
170.900   -43.261 2009 09 28 2.55   5.0 06 59 05.99
171.067   -43.141 2009 09 28 2.40   2.0 19 20 33.31
173.585   -42.083 2009 09 29 2.33  22.6 07 04 11.39
171.020   -43.245 2009 09 29 3.01   5.0 10 03 59.31
170.724   -43.038 2009 09 30 2.34  22.3 18 06 23.18
171.044   -44.907 2009 10 01 2.36  12.0 09 04 34.39
170.893   -43.262 2009 10 02 3.25   5.0 02 52 43.52
171.468   -42.984 2009 10 02 3.51   5.0 08 19 53.10
173.693   -42.191 2009 10 02 2.76  39.5 18 05 17.81
171.055   -43.243 2009 10 03 2.46   5.0 16 29 38.19
170.147   -43.640 2009 10 05 2.24   5.0 01 53 47.86
170.767   -43.207 2009 10 06 2.37   5.0 03 23 35.79
170.961   -43.129 2009 10 06 2.55   5.0 21 45 25.58
172.032   -43.251 2009 10 07 2.26  12.0 03 55 16.50
173.967   -42.544 2009 10 07 3.00  12.0 06 57 29.46
173.888   -42.554 2009 10 07 2.59  12.0 07 33 10.83
173.906   -42.124 2009 10 07 2.18  31.1 10 06 09.57
171.973   -42.794 2009 10 08 2.58  12.0 00 38 14.05
173.076   -42.456 2009 10 10 2.31  33.0 13 33 22.81
170.807   -43.191 2009 10 10 2.78   5.0 18 06 38.47
172.321   -43.230 2009 10 10 2.44  12.0 18 58 50.71
170.417   -43.290 2009 10 11 2.04   5.0 13 54 19.76
170.871   -43.275 2009 10 11 2.58   5.0 17 09 22.83
170.901   -43.235 2009 10 15 2.27   5.0 11 06 01.90
171.586   -43.174 2009 10 15 2.58   5.0 12 05 10.89
172.294   -42.362 2009 10 15 2.52   5.0 13 50 09.79
173.999   -42.210 2009 10 15 2.30  12.0 18 41 58.50
172.420   -42.735 2009 10 17 2.75   5.0 12 40 24.48
173.901   -42.544 2009 10 18 2.03  12.0 11 56 04.59
171.030   -43.311 2009 10 19 2.70   5.0 06 01 54.16
173.012   -43.024 2009 10 19 2.96  33.0 19 41 16.71
172.987   -42.965 2009 10 20 2.93  33.0 06 51 53.74
173.615   -42.811 2009 10 20 2.90  30.0 07 29 02.95
172.944   -42.227 2009 10 20 2.71  12.0 21 14 51.35
171.991   -43.185 2009 10 20 2.15  12.0 21 23 52.01
171.606   -42.879 2009 10 21 2.68   5.0 09 13 08.96
173.167   -42.207 2009 10 21 2.50  12.0 15 06 23.01
171.514   -42.414 2009 10 22 2.64  12.0 11 19 54.83
171.360   -42.125 2009 10 23 2.48  12.0 19 19 48.99
170.626   -43.167 2009 10 23 2.22   5.0 21 22 28.65
173.629   -42.070 2009 10 24 2.22   5.0 05 53 14.82
173.140   -42.658 2009 10 25 2.54  33.0 05 15 47.56
173.844   -42.036 2009 10 25 2.15  33.0 12 07 10.56
174.146   -42.333 2009 10 25 2.25  12.0 13 53 53.36
171.912   -42.926 2009 10 25 2.46   5.0 22 57 03.21
174.173   -42.352 2009 10 25 2.79  12.0 23 20 59.85
172.978   -42.251 2009 10 26 2.92  12.0 06 15 53.97
170.408   -43.543 2009 10 27 2.39   5.0 00 01 13.43
172.937   -42.214 2009 10 27 2.91  12.0 03 38 33.57
171.571   -43.164 2009 10 27 2.87   5.0 06 52 57.40
172.934   -42.212 2009 10 27 2.58  12.0 14 22 21.99
171.366   -43.076 2009 10 30 2.24   5.0 09 18 18.70
173.956   -42.235 2009 10 30 2.62  21.9 14 36 08.10
172.098   -43.103 2009 10 30 2.47   5.0 18 04 40.68
172.711   -42.501 2009 10 31 2.56   5.0 06 42 34.90
172.718   -43.010 2009 10 31 2.27  12.0 11 06 48.04
174.142   -42.313 2009 11 01 3.00  12.0 01 17 18.87
174.108   -42.302 2009 11 01 2.95  12.0 01 38 20.93
174.115   -42.316 2009 11 01 2.95  12.0 02 07 27.11
174.092   -42.287 2009 11 01 2.45  12.0 02 14 49.51
172.856   -42.371 2009 11 01 2.73   5.0 06 36 34.10
172.225   -43.198 2009 11 01 2.32  29.4 12 15 46.77
170.916   -43.228 2009 11 01 2.72   5.0 12 19 36.97
171.718   -42.740 2009 11 01 2.15   5.0 21 32 10.39
173.014   -42.477 2009 11 02 2.87  12.0 06 39 55.77
172.850   -42.743 2009 11 03 3.02  33.0 04 04 13.91
172.932   -42.220 2009 11 03 2.72  12.0 04 43 40.19
173.630   -42.396 2009 11 03 2.23  26.0 08 42 29.78
173.014   -42.466 2009 11 03 2.54  33.0 11 05 55.32
171.876   -42.665 2009 11 03 2.73   5.0 12 32 37.36
171.501   -43.073 2009 11 03 3.00  12.0 18 39 51.13
172.632   -42.187 2009 11 03 4.21   2.0 20 59 57.23
172.638   -42.234 2009 11 04 2.37  12.0 14 57 41.33
172.945   -42.223 2009 11 06 2.31  12.0 15 29 38.43
173.600   -42.568 2009 11 07 2.30  33.0 16 04 55.42
170.995   -43.473 2009 11 08 2.14  12.0 03 28 20.66
172.950   -42.269 2009 11 08 2.97  12.0 03 51 38.79
172.750   -42.294 2009 11 09 2.16   5.0 02 09 35.69
170.711   -43.512 2009 11 09 3.40   5.0 13 59 04.59
172.780   -42.256 2009 11 10 2.27   5.0 05 24 02.90
172.956   -42.244 2009 11 10 2.16  33.0 08 18 45.29
171.468   -42.947 2009 11 10 2.63   5.0 14 52 36.91
172.401   -43.415 2009 11 10 2.48   5.0 21 14 19.85
170.877   -43.249 2009 11 12 2.92   5.0 01 17 03.52
171.098   -43.613 2009 11 12 2.05  12.0 17 57 14.45
172.965   -42.211 2009 11 13 2.24   5.0 09 18 37.15
173.117   -42.217 2009 11 15 2.54   5.0 09 57 49.40
170.921   -43.005 2009 11 15 2.65  20.6 23 33 38.38
173.536   -43.433 2009 11 16 2.67  12.0 01 18 55.61
173.686   -42.456 2009 11 16 2.56  29.1 03 37 50.58
172.493   -43.807 2009 11 16 2.27   5.0 09 22 27.09
172.699   -42.218 2009 11 17 2.71   5.0 21 33 12.85
172.190   -42.112 2009 11 18 2.14   5.0 13 02 43.60
170.902   -43.236 2009 11 18 2.42   2.0 14 13 23.91
172.871   -43.218 2009 11 19 4.21  33.0 16 33 55.25
172.064   -43.176 2009 11 19 2.22   9.1 21 02 14.07
170.962   -43.313 2009 11 20 2.87   5.0 13 04 03.40
171.660   -42.867 2009 11 20 2.47   5.0 14 17 22.44
171.493   -42.980 2009 11 20 2.49   5.0 17 28 25.73
172.249   -42.787 2009 11 21 2.25   7.2 19 48 50.96
172.314   -43.212 2009 11 22 2.66  12.0 06 38 38.65
171.929   -42.530 2009 11 22 2.56   5.0 09 30 45.47
172.959   -42.695 2009 11 22 2.23  33.0 09 46 25.41
174.022   -43.204 2009 11 22 3.00  33.0 09 56 12.20
172.762   -42.578 2009 11 22 2.07  12.0 10 33 09.10
171.883   -42.718 2009 11 22 2.06  12.0 15 53 01.38
173.055   -42.525 2009 11 22 2.39  12.0 17 46 58.37
172.802   -42.553 2009 11 23 3.44  10.9 01 13 17.23
172.525   -42.290 2009 11 23 2.21  12.0 05 27 13.10
170.966   -43.049 2009 11 24 2.39   5.0 01 29 11.23
173.028   -43.531 2009 11 24 2.99  32.8 01 47 14.54
171.534   -43.487 2009 11 24 3.50   5.0 01 50 59.76
170.926   -43.276 2009 11 24 2.81   5.0 02 16 04.83
171.927   -42.672 2009 11 26 2.48   5.0 05 06 39.16
171.420   -43.090 2009 11 26 2.96   5.0 09 40 26.13
171.327   -42.254 2009 11 26 3.02   5.0 10 42 28.55
173.253   -42.897 2009 11 27 2.68  33.0 15 54 58.99
171.961   -43.339 2009 11 28 3.51   8.8 13 48 12.33
173.654   -42.019 2009 11 28 2.62  33.0 18 28 39.19
172.982   -42.284 2009 11 30 2.63   5.0 06 33 50.52
170.889   -43.817 2009 12 01 2.19   5.0 01 40 37.01
173.140   -42.895 2009 12 01 2.26  33.0 18 24 48.61
170.980   -43.299 2009 12 02 2.41   2.0 03 03 39.99
172.520   -43.021 2009 12 02 2.57   5.0 07 00 19.09
172.399   -42.945 2009 12 02 2.88  12.0 15 03 19.15
172.437   -42.964 2009 12 02 3.21   5.0 17 15 59.03
172.913   -42.751 2009 12 04 3.05   5.0 03 57 04.68
174.079   -42.074 2009 12 04 2.23  12.0 10 11 26.44
173.486   -43.092 2009 12 05 2.52  33.0 06 23 35.46
170.701   -43.509 2009 12 05 2.17   5.0 11 30 52.58
170.878   -43.219 2009 12 05 2.29   5.0 13 09 30.45
170.874   -43.221 2009 12 05 2.67   5.0 17 00 05.69
170.286   -43.480 2009 12 05 2.06  12.0 19 32 49.08
174.443   -42.061 2009 12 06 3.02  28.0 10 22 02.92
172.591   -43.460 2009 12 06 2.16  11.8 16 27 06.14
171.380   -43.434 2009 12 06 2.54   2.0 17 11 32.35
171.410   -43.049 2009 12 06 3.06   2.0 21 39 44.98
171.624   -43.145 2009 12 07 2.46   5.0 02 50 15.26
170.975   -43.303 2009 12 07 3.24   5.0 08 12 17.41
172.441   -42.964 2009 12 07 2.96   5.0 10 26 25.99
170.033   -44.097 2009 12 08 2.76   5.0 18 27 52.98
173.905   -42.066 2009 12 09 2.77   2.0 05 57 58.83
172.835   -42.716 2009 12 09 3.02  33.0 16 49 37.96
170.578   -43.547 2009 12 09 2.52   2.0 19 39 38.71
173.905   -42.030 2009 12 10 2.73  12.0 06 45 42.70
172.477   -42.768 2009 12 10 2.27  12.0 16 42 07.95
172.753   -42.267 2009 12 11 2.39  12.0 02 14 57.18
170.037   -44.096 2009 12 11 2.72   5.0 13 57 52.91
172.290   -43.139 2009 12 12 2.63  30.9 19 07 24.62
172.272   -43.130 2009 12 12 2.71  33.0 19 14 09.30
173.891   -42.123 2009 12 14 2.39  12.0 10 18 28.01
172.454   -43.248 2009 12 14 2.13  19.8 15 29 35.76
171.027   -43.242 2009 12 14 2.94   5.0 16 05 25.55
174.447   -42.055 2009 12 15 2.48  27.5 06 44 33.00
171.504   -43.180 2009 12 15 2.12   5.0 06 59 07.87
171.328   -42.235 2009 12 15 2.23   5.0 10 31 45.86
173.401   -43.062 2009 12 15 2.33  33.0 10 34 10.82
172.875   -42.618 2009 12 15 2.56   5.0 14 44 04.54
171.065   -43.096 2009 12 16 2.77   5.0 02 37 52.84
171.654   -42.875 2009 12 17 2.46   5.0 06 57 44.00
170.529   -43.354 2009 12 17 2.33   5.0 16 15 32.03
170.712   -43.487 2009 12 18 2.15   5.0 16 36 17.95
171.103   -43.056 2009 12 20 2.41   5.0 04 10 02.92
171.887   -42.031 2009 12 20 2.55   5.0 15 54 24.70
170.544   -43.439 2009 12 21 2.06   5.0 16 45 18.67
172.892   -42.419 2009 12 21 2.13   5.0 22 27 42.64
173.197   -42.227 2009 12 22 2.66  33.0 02 36 56.51
172.766   -42.556 2009 12 22 2.47   5.0 19 07 38.01
171.624   -42.104 2009 12 23 2.06   5.0 09 09 33.64
170.600   -43.523 2009 12 23 2.51   5.0 23 18 32.81
172.735   -42.782 2009 12 24 2.35  33.0 15 54 08.22
174.193   -42.191 2009 12 25 2.66  23.9 02 56 18.04
172.814   -42.492 2009 12 25 2.99   2.0 03 23 28.44
170.485   -43.447 2009 12 25 2.02   5.0 04 22 40.53
170.639   -43.569 2009 12 25 2.80   5.0 13 56 21.68
170.642   -43.569 2009 12 25 2.32   5.0 14 15 47.39
171.439   -43.086 2009 12 25 2.16   5.0 21 35 45.33
173.717   -42.223 2009 12 27 2.84  12.0 00 27 03.44
172.009   -43.160 2009 12 27 2.35  12.0 13 20 07.43
170.088   -44.063 2009 12 28 2.07  12.0 09 51 26.18
171.893   -42.025 2009 12 28 2.29   5.0 11 05 19.51
170.897   -43.259 2009 12 28 3.12   5.0 14 28 28.07
170.989   -43.136 2009 12 29 2.92   5.0 06 33 41.77
170.707   -43.502 2009 12 29 2.79   5.0 10 11 53.09
170.756   -43.261 2009 12 30 2.52   5.0 15 10 14.52
171.045   -43.103 2009 12 31 2.92   5.0 01 09 29.66
173.831   -42.177 2009 12 31 2.36  27.5 06 30 04.59
170.057   -44.203 2009 12 31 2.43  17.4 07 36 32.02
170.953   -43.114 2009 12 31 2.50   5.0 18 51 57.69
172.847   -42.175 2009 12 31 2.73   5.0 19 43 17.34
170.569   -43.553 2010 01 01 2.66   5.0 17 06 51.59
170.735   -43.270 2010 01 02 2.65   5.0 16 34 26.62
170.732   -43.266 2010 01 04 2.99   5.0 10 02 26.54
171.417   -43.088 2010 01 06 2.62   5.0 10 55 45.04
170.617   -43.587 2010 01 07 2.46   5.0 13 04 43.95
173.061   -42.867 2010 01 08 2.18  12.0 10 56 54.10
170.044   -44.314 2010 01 10 2.20  12.0 22 04 28.17
173.861   -42.483 2010 01 11 2.47  33.0 02 36 32.84
173.956   -42.023 2010 01 11 2.53  12.0 14 33 57.81
174.063   -42.071 2010 01 11 2.85   5.0 18 54 42.19
173.052   -42.612 2010 01 12 2.50  12.0 10 53 02.38
171.091   -43.455 2010 01 12 2.49   5.0 11 34 47.33
173.293   -42.522 2010 01 12 2.45  33.0 13 54 20.47
173.110   -42.670 2010 01 12 2.19  33.0 20 55 06.00
172.702   -43.396 2010 01 13 2.40  30.0 11 40 56.67
171.430   -43.084 2010 01 13 3.40   5.0 18 33 48.11
170.711   -44.588 2010 01 14 2.43   5.0 15 00 12.77
171.442   -42.998 2010 01 14 2.99   9.4 16 17 18.80
173.049   -42.603 2010 01 14 2.62  12.0 21 34 23.07
171.479   -43.126 2010 01 15 2.56   5.0 12 24 11.07
171.479   -43.127 2010 01 15 2.42   5.0 12 24 22.04
172.982   -42.656 2010 01 15 2.50  33.0 14 02 54.37
170.173   -43.436 2010 01 15 2.07   5.0 21 34 47.96
173.495   -43.200 2010 01 16 3.90  33.0 23 07 38.02
173.710   -42.087 2010 01 17 2.31   2.0 01 25 06.93
171.342   -42.723 2010 01 17 2.60   5.0 20 04 55.82
172.202   -42.452 2010 01 21 2.58  12.0 00 44 06.02
172.231   -42.153 2010 01 21 2.21   5.0 17 29 22.57
170.876   -43.254 2010 01 23 2.23   5.0 09 52 25.57
172.845   -42.650 2010 01 23 2.92   5.0 11 35 42.98
173.115   -42.357 2010 01 23 2.47  12.0 17 47 03.03
170.884   -43.247 2010 01 24 2.52   2.0 08 46 29.44
171.423   -42.960 2010 01 25 2.25  12.0 16 07 03.41
173.904   -42.556 2010 01 26 2.21  12.0 14 17 16.76
